Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
1325833500,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325833560,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325833620,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325833680,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325833740,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325833800,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325833860,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325833920,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325833980,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325834040,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325834100,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325834160,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325834220,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325834280,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325834340,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325834400,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325834460,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325834520,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325834580,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325834640,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325834700,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325834760,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325834820,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325834880,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325834940,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325835000,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325835060,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325835120,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325835180,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325835240,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325835300,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325835360,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325835420,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325835480,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325835540,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325835600,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325835660,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325835720,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325835780,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325835840,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325835900,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325835960,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325836020,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325836080,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325836140,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325836200,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325836260,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325836320,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325836380,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325836440,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325836500,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325836560,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325836620,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325836680,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325836740,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325836800,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325836860,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325836920,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325836980,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325837040,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325837100,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325837160,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325837220,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325837280,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325837340,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325837400,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325837460,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325837520,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325837580,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325837640,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325837700,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325837760,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325837820,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325837880,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325837940,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325838000,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325838060,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325838120,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325838180,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325838240,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325838300,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325838360,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325838420,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325838480,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325838540,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325838600,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325838660,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325838720,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325838780,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325838840,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325838900,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325838960,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325839020,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325839080,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325839140,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325839200,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325839260,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325839320,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325839380,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325839440,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325839500,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325839560,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325839620,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325839680,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325839740,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325839800,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325839860,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325839920,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325839980,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325840040,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325840100,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325840160,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325840220,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325840280,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325840340,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325840400,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325840460,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325840520,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325840580,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325840640,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325840700,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325840760,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325840820,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325840880,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325840940,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325841000,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325841060,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325841120,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325841180,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325841240,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325841300,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325841360,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325841420,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325841480,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325841540,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325841600,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325841660,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325841720,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325841780,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325841840,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325841900,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325841960,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325842020,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325842080,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325842140,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325842200,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325842260,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325842320,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325842380,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325842440,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325842500,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325842560,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325842620,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325842680,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325842740,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325842800,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325842860,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325842920,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325842980,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325843040,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325843100,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325843160,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325843220,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325843280,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325843340,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325843400,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325843460,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325843520,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325843580,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325843640,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325843700,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325843760,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325843820,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325843880,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325843940,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325844000,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325844060,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325844120,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325844180,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325844240,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325844300,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325844360,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325844420,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325844480,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325844540,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325844600,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325844660,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325844720,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325844780,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325844840,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325844900,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325844960,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325845020,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325845080,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325845140,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325845200,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325845260,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325845320,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325845380,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325845440,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325845500,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325845560,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325845620,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325845680,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325845740,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325845800,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325845860,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325845920,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325845980,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325846040,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325846100,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325846160,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325846220,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325846280,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325846340,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325846400,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325846460,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325846520,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325846580,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325846640,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325846700,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325846760,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325846820,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325846880,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325846940,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325847000,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325847060,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325847120,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325847180,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325847240,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325847300,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325847360,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325847420,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325847480,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325847540,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325847600,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325847660,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325847720,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325847780,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325847840,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325847900,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325847960,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325848020,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325848080,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325848140,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325848200,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325848260,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325848320,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325848380,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325848440,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325848500,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325848560,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325848620,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325848680,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325848740,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325848800,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325848860,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325848920,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325848980,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325849040,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325849100,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325849160,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325849220,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325849280,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325849340,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325849400,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325849460,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325849520,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325849580,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325849640,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325849700,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325849760,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325849820,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325849880,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325849940,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325850000,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325850060,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325850120,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325850180,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325850240,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325850300,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325850360,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325850420,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325850480,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325850540,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325850600,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325850660,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325850720,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325850780,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325850840,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325850900,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325850960,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325851020,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325851080,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325851140,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325851200,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325851260,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325851320,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325851380,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325851440,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325851500,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325851560,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325851620,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325851680,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325851740,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325851800,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325851860,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325851920,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325851980,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325852040,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325852100,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325852160,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325852220,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325852280,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325852340,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325852400,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325852460,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325852520,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325852580,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325852640,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325852700,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325852760,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325852820,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325852880,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325852940,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325853000,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325853060,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325853120,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325853180,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325853240,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325853300,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325853360,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325853420,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325853480,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325853540,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325853600,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325853660,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325853720,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325853780,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325853840,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325853900,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325853960,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325854020,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325854080,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325854140,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325854200,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325854260,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325854320,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325854380,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325854440,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325854500,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325854560,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325854620,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325854680,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325854740,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325854800,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325854860,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325854920,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325854980,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325855040,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325855100,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325855160,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325855220,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325855280,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325855340,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325855400,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
1325855460,6.69,6.73,6.69,6.73,6.31,42.36385832,6.7137651855
